| min | final | max | max abs |
| -77 | -54 | 26 | 77 |
| -67 | -66 | 34 | 67 |
| -31 | 30 | 47 | 47 |
| -177 | -176 | 0 | 177 |
| -107 | -92 | 18 | 107 |
| -10 | 24 | 45 | 45 |
| -44 | 22 | 53 | 53 |
| -35 | 70 | 87 | 87 |
| -73 | -52 | 21 | 73 |
| -26 | 32 | 60 | 60 |
| -171 | -168 | 4 | 171 |
| -12 | 46 | 75 | 75 |
| -61 | -44 | 28 | 61 |
| -80 | -50 | -1 | 80 |
| -11 | 28 | 71 | 71 |
| -83 | -58 | 12 | 83 |
| -23 | -10 | 62 | 62 |
| -104 | -80 | 2 | 104 |
| -2 | 50 | 101 | 101 |
| -36 | 28 | 32 | 36 |
| -20 | -8 | 47 | 47 |
| -53 | -26 | 13 | 53 |
| -59 | -50 | 42 | 59 |
| -67 | -60 | 23 | 67 |
| -30 | 32 | 62 | 62 |
| -28 | 6 | 31 | 31 |
| -64 | -4 | 6 | 64 |
| -73 | -32 | 19 | 73 |
| -57 | -40 | 14 | 57 |
| -7 | 86 | 104 | 104 |
| -15 | 2 | 56 | 56 |
| -27 | 114 | 128 | 128 |
| -102 | -30 | 17 | 102 |
| -120 | -116 | 3 | 120 |
| -70 | 70 | 77 | 77 |
| -54 | 56 | 60 | 60 |
| -28 | -6 | 53 | 53 |
| -85 | -36 | 11 | 85 |
| -111 | -90 | 16 | 111 |
| -46 | -38 | 30 | 46 |
| -13 | 18 | 65 | 65 |
| -162 | -156 | 3 | 162 |
| -53 | -48 | 27 | 53 |
| -94 | -56 | 7 | 94 |
| -88 | -58 | 17 | 88 |
| -23 | 22 | 77 | 77 |
| -81 | -80 | 34 | 81 |
| -3 | 142 | 142 | 142 |
| -24 | 32 | 45 | 45 |
| -33 | 14 | 57 | 57 |
| -6 | 30 | 74 | 74 |
| -3 | 136 | 138 | 138 |
| -60 | -34 | 39 | 60 |
| -81 | -56 | 9 | 81 |
| -41 | 18 | 42 | 42 |
| -40 | -8 | 19 | 40 |
| -50 | -4 | 34 | 50 |
| -19 | 54 | 102 | 102 |
| -50 | 36 | 63 | 63 |
| -21 | 44 | 59 | 59 |
| -87 | 34 | 40 | 87 |
| -68 | -42 | 29 | 68 |
| -21 | 64 | 90 | 90 |
| -44 | 52 | 54 | 54 |
| -43 | -18 | 29 | 43 |
| -79 | -66 | 47 | 79 |
| -10 | 118 | 133 | 133 |
| -66 | -30 | 15 | 66 |
| -143 | -128 | 1 | 143 |
| -107 | -102 | 12 | 107 |
| 1 | 30 | 98 | 98 |
| -53 | 74 | 80 | 80 |
| -47 | -26 | 41 | 47 |
| -50 | -20 | 42 | 50 |
| -24 | 4 | 52 | 52 |
| -40 | -28 | 22 | 40 |
| -28 | -8 | 39 | 39 |
| -106 | -86 | 7 | 106 |
| -44 | -14 | 58 | 58 |
| -58 | -54 | 70 | 70 |
| -11 | 110 | 115 | 115 |
| -2 | 100 | 113 | 113 |
| -82 | -76 | 16 | 82 |
| -21 | -10 | 64 | 64 |
| -90 | -70 | -1 | 90 |
| -1 | 158 | 187 | 187 |
| -4 | 24 | 96 | 96 |
| -127 | -102 | 16 | 127 |
| -35 | 20 | 25 | 35 |
| -12 | 44 | 54 | 54 |
| -38 | 4 | 54 | 54 |
| -10 | 78 | 79 | 79 |
| -41 | -38 | 51 | 51 |
| -143 | -128 | 6 | 143 |
| -53 | -46 | 25 | 53 |
| -13 | 160 | 164 | 164 |
| -22 | 26 | 57 | 57 |
| -5 | 38 | 56 | 56 |
| -90 | -60 | 19 | 90 |
| -40 | 64 | 74 | 74 |
| -45 | -28 | 50 | 50 |
| -25 | -6 | 71 | 71 |
| -82 | -44 | 11 | 82 |
| -28 | 46 | 108 | 108 |
| -139 | -116 | 13 | 139 |
| -39 | -36 | 41 | 41 |
| -48 | 20 | 25 | 48 |
| -26 | 6 | 101 | 101 |
| -56 | -40 | 45 | 56 |
| -12 | 94 | 99 | 99 |
| -6 | 56 | 64 | 64 |
| -39 | -16 | 13 | 39 |
| -79 | -46 | 16 | 79 |
| -94 | -68 | 15 | 94 |
| -23 | 42 | 85 | 85 |
| -5 | 96 | 118 | 118 |
| -128 | -84 | 7 | 128 |
| -107 | -76 | 10 | 107 |
| -46 | -18 | 34 | 46 |
| -20 | 104 | 108 | 108 |
| -88 | -62 | 12 | 88 |
| -73 | -42 | 56 | 73 |
| -116 | -62 | 6 | 116 |
| -101 | 4 | 36 | 101 |
| -44 | 56 | 78 | 78 |
| -49 | -36 | 30 | 49 |
| -6 | 92 | 172 | 172 |
| -51 | -12 | 24 | 51 |
| -35 | 54 | 61 | 61 |
| -7 | 36 | 49 | 49 |
| -51 | 18 | 22 | 51 |
| -20 | 20 | 50 | 50 |
| -77 | -76 | 59 | 77 |
| -66 | -38 | 28 | 66 |
| -12 | 10 | 50 | 50 |
| -175 | -164 | 4 | 175 |
| -10 | 52 | 110 | 110 |
| -87 | -50 | 14 | 87 |
| -3 | 40 | 95 | 95 |
| -55 | -48 | 18 | 55 |
| -25 | 86 | 92 | 92 |
| -46 | -26 | 51 | 51 |
| -95 | -94 | 6 | 95 |
| -3 | 64 | 72 | 72 |
| -69 | -58 | 29 | 69 |
| -3 | 160 | 173 | 173 |
| -46 | -12 | 32 | 46 |
| -61 | -58 | 15 | 61 |
| -57 | -4 | 33 | 57 |
| -73 | -68 | 37 | 73 |
| -4 | 38 | 90 | 90 |
| -62 | -48 | 32 | 62 |
| -65 | -60 | 44 | 65 |
| -50 | -34 | 11 | 50 |
| -42 | 10 | 22 | 42 |
| -38 | 52 | 75 | 75 |
| -17 | 44 | 67 | 67 |
| -62 | -16 | 16 | 62 |
| -41 | -34 | 71 | 71 |
| -70 | -70 | 50 | 70 |
| -18 | 122 | 146 | 146 |
| -22 | -16 | 61 | 61 |
| -96 | -54 | 0 | 96 |
| -22 | -20 | 52 | 52 |
| -37 | 62 | 95 | 95 |
| -17 | 52 | 66 | 66 |
| -36 | 20 | 37 | 37 |
| -47 | 26 | 34 | 47 |
| -114 | -12 | 35 | 114 |
| -114 | -114 | 48 | 114 |
| -3 | 56 | 112 | 112 |
| -7 | 2 | 73 | 73 |
| -51 | -48 | 35 | 51 |
| -60 | -40 | 32 | 60 |
| -33 | -8 | 52 | 52 |
| -48 | -30 | 16 | 48 |
| -93 | -74 | 15 | 93 |
| -16 | 46 | 62 | 62 |
| -34 | 46 | 46 | 46 |
| -3 | 76 | 106 | 106 |
| -13 | 12 | 41 | 41 |
| 1 | 160 | 166 | 166 |
| -39 | 20 | 38 | 39 |
| -48 | 12 | 16 | 48 |
| -55 | -42 | 46 | 55 |
| -44 | 16 | 72 | 72 |
| -4 | 38 | 64 | 64 |
| 1 | 84 | 117 | 117 |
| -26 | 26 | 63 | 63 |
| -79 | -36 | 3 | 79 |
| -55 | -16 | 27 | 55 |
| -31 | 50 | 64 | 64 |
| -77 | -64 | 2 | 77 |
| -64 | -30 | 6 | 64 |
| -17 | 80 | 87 | 87 |
| -27 | 36 | 67 | 67 |
| -131 | -128 | 6 | 131 |
| -33 | 82 | 113 | 113 |
| -11 | 2 | 52 | 52 |
| -23 | 10 | 22 | 23 |
| -21 | -20 | 66 | 66 |
| -2 | 88 | 102 | 102 |
| -22 | 18 | 45 | 45 |
| -13 | 100 | 121 | 121 |
| -35 | -10 | 31 | 35 |
| -73 | -68 | 9 | 73 |
| -28 | 26 | 45 | 45 |
| -29 | 154 | 158 | 158 |
| -58 | -8 | 48 | 58 |
| -13 | 62 | 94 | 94 |
| -5 | 24 | 61 | 61 |
| -49 | 4 | 21 | 49 |
| -35 | 4 | 26 | 35 |
| -11 | 48 | 116 | 116 |
| -3 | 86 | 94 | 94 |
| -18 | 8 | 60 | 60 |
| -159 | -92 | 6 | 159 |
| -40 | 16 | 69 | 69 |
| -9 | 118 | 118 | 118 |
| -38 | 0 | 34 | 38 |
| -176 | -154 | 4 | 176 |
| -3 | 24 | 87 | 87 |
| -35 | 106 | 116 | 116 |
| -13 | 58 | 114 | 114 |
| -25 | -8 | 65 | 65 |
| -90 | -82 | 19 | 90 |
| -31 | 84 | 85 | 85 |
| -164 | -134 | 5 | 164 |
| -82 | -78 | 18 | 82 |
| -32 | 42 | 45 | 45 |
| -12 | 74 | 128 | 128 |
| -20 | 100 | 118 | 118 |
| -29 | 30 | 56 | 56 |
| -53 | -34 | 11 | 53 |
| -8 | 106 | 125 | 125 |
| -50 | -36 | 24 | 50 |
| -13 | 38 | 84 | 84 |
| -31 | 62 | 71 | 71 |
| -57 | -12 | 29 | 57 |
| -1 | 156 | 161 | 161 |
| -84 | -64 | 23 | 84 |
| -99 | -90 | 18 | 99 |
| -22 | 16 | 40 | 40 |
| -75 | -52 | 25 | 75 |
| -2 | 106 | 121 | 121 |
| -55 | -40 | 51 | 55 |
| -78 | -66 | 8 | 78 |
| -53 | -22 | 45 | 53 |
| -67 | -40 | 20 | 67 |
| -69 | 42 | 53 | 69 |
| -92 | -62 | 25 | 92 |
| -11 | 28 | 62 | 62 |
| -72 | -68 | 47 | 72 |
| -28 | 2 | 29 | 29 |
| -4 | 66 | 76 | 76 |
| -3 | -2 | 83 | 83 |
| -64 | -62 | 13 | 64 |
| -28 | 28 | 78 | 78 |
| -5 | 44 | 64 | 64 |
| -74 | -18 | 16 | 74 |
| -29 | 64 | 76 | 76 |
| -88 | -48 | 3 | 88 |
| -85 | -58 | 2 | 85 |
| -3 | 192 | 201 | 201 |
| -145 | -100 | 25 | 145 |
| -51 | -28 | 52 | 52 |
| -14 | 62 | 68 | 68 |
| -53 | -42 | 10 | 53 |
| -44 | -42 | 29 | 44 |
| -79 | -74 | 19 | 79 |
| -28 | -6 | 37 | 37 |
| -1 | 50 | 65 | 65 |
| -24 | 68 | 76 | 76 |
| -24 | -16 | 29 | 29 |
| -50 | -10 | 24 | 50 |
| -59 | 26 | 31 | 59 |
| 1 | 58 | 77 | 77 |
| -57 | -46 | 14 | 57 |
| -3 | 144 | 167 | 167 |
| -60 | -50 | 32 | 60 |
| -53 | -12 | 16 | 53 |
| -62 | -50 | 19 | 62 |
| -77 | -54 | 6 | 77 |
| -86 | -16 | 22 | 86 |
| -56 | -8 | 41 | 56 |
| -141 | -134 | 30 | 141 |
| -57 | -26 | 32 | 57 |
| -8 | 48 | 52 | 52 |
| -98 | 6 | 34 | 98 |
| -24 | 44 | 44 | 44 |
| -60 | -28 | 18 | 60 |
| -33 | -28 | 31 | 33 |
| -48 | -44 | 10 | 48 |
| -75 | -62 | 15 | 75 |
| -20 | 62 | 95 | 95 |
| -33 | 78 | 89 | 89 |
| -20 | 16 | 28 | 28 |
| -36 | 64 | 68 | 68 |
| -12 | 30 | 59 | 59 |
| -10 | 6 | 49 | 49 |
| -64 | -16 | 29 | 64 |
| -1 | 86 | 107 | 107 |
| -14 | 88 | 121 | 121 |
| -45 | 32 | 73 | 73 |
| -83 | 10 | 24 | 83 |
| -25 | 42 | 45 | 45 |
| -1 | 44 | 65 | 65 |
| -60 | -38 | 1 | 60 |
| -42 | 16 | 49 | 49 |
| -52 | -12 | 20 | 52 |
| -31 | 0 | 49 | 49 |
| -16 | 42 | 87 | 87 |
| -89 | -76 | 15 | 89 |
| -54 | -46 | 48 | 54 |
| -75 | -8 | 36 | 75 |
| -98 | -46 | 8 | 98 |
| -31 | 30 | 41 | 41 |
| -30 | 46 | 67 | 67 |
| -59 | -10 | 43 | 59 |
| -23 | -14 | 87 | 87 |
| -10 | 94 | 112 | 112 |
| -97 | -58 | 44 | 97 |
| -73 | -48 | 4 | 73 |
| -34 | 68 | 89 | 89 |
| -95 | -28 | 9 | 95 |
| -1 | 50 | 113 | 113 |
| -48 | -22 | 17 | 48 |
| -32 | -22 | 31 | 32 |
| -69 | -58 | 13 | 69 |
| -18 | 54 | 90 | 90 |
| -46 | 16 | 25 | 46 |
| -20 | 98 | 126 | 126 |
| 1 | 86 | 145 | 145 |
| 1 | 30 | 90 | 90 |
| -57 | -44 | 42 | 57 |
| -38 | -6 | 22 | 38 |
| -14 | 52 | 65 | 65 |
| -1 | 120 | 128 | 128 |
| -25 | 26 | 47 | 47 |
| -22 | 66 | 78 | 78 |
| -87 | -30 | 5 | 87 |
| -94 | -76 | 35 | 94 |
| -138 | -56 | 6 | 138 |
| -23 | 46 | 66 | 66 |
| -47 | -32 | 34 | 47 |
| -62 | -34 | 8 | 62 |
| -33 | 36 | 37 | 37 |
| -161 | -94 | 1 | 161 |
| -36 | 60 | 77 | 77 |
| -5 | 92 | 94 | 94 |
| -94 | -80 | 8 | 94 |
| -38 | -10 | 13 | 38 |
| -31 | 78 | 87 | 87 |
| -77 | -42 | 2 | 77 |
| -31 | -14 | 75 | 75 |
| -91 | -60 | 7 | 91 |
| -96 | -84 | 10 | 96 |
| -20 | 114 | 150 | 150 |
| -100 | -60 | 1 | 100 |
| -19 | 2 | 80 | 80 |
| -4 | 140 | 148 | 148 |
| -21 | 0 | 58 | 58 |
| -62 | -42 | 10 | 62 |
| -82 | -54 | 34 | 82 |
| -31 | 28 | 41 | 41 |
| -98 | -96 | 3 | 98 |
| -37 | -32 | 14 | 37 |
| -22 | 10 | 28 | 28 |
| -28 | 92 | 132 | 132 |
| -50 | -50 | 38 | 50 |
| -110 | -86 | 10 | 110 |
| -18 | 112 | 127 | 127 |
| -42 | -4 | 24 | 42 |
| -17 | -12 | 42 | 42 |
| -4 | 44 | 56 | 56 |
| -24 | 146 | 153 | 153 |
| -22 | 62 | 66 | 66 |
| -34 | 18 | 28 | 34 |
| -72 | -46 | 26 | 72 |
| -14 | 58 | 87 | 87 |
| -42 | 46 | 78 | 78 |
| -37 | 4 | 33 | 37 |
| -62 | -36 | 7 | 62 |
| -48 | 58 | 62 | 62 |
| -90 | -48 | 20 | 90 |
| -57 | -46 | 16 | 57 |
| -77 | -14 | 14 | 77 |
| -68 | -22 | 5 | 68 |
| -85 | -58 | 6 | 85 |
| -68 | -46 | 53 | 68 |
| -21 | 36 | 47 | 47 |
| -6 | 36 | 75 | 75 |
| -59 | 22 | 56 | 59 |
| -22 | -4 | 48 | 48 |
| -99 | -92 | 5 | 99 |
| -43 | 90 | 98 | 98 |
| -59 | 16 | 28 | 59 |
| -65 | -48 | 49 | 65 |
| -71 | -50 | 6 | 71 |
| -57 | 20 | 39 | 57 |
| -71 | -48 | 5 | 71 |
| -20 | 58 | 85 | 85 |
| -34 | -14 | 8 | 34 |
| -22 | 82 | 97 | 97 |
| -61 | -46 | 9 | 61 |
| -91 | -30 | 15 | 91 |
| -107 | -76 | 4 | 107 |
| -58 | 28 | 43 | 58 |
| -122 | -120 | 16 | 122 |
| -27 | -4 | 61 | 61 |
| -66 | -38 | 6 | 66 |
| 1 | 164 | 181 | 181 |
| -13 | 100 | 112 | 112 |
| -127 | -100 | 29 | 127 |
| -52 | -52 | 20 | 52 |
| -38 | -4 | 45 | 45 |
| -13 | 52 | 58 | 58 |
| -17 | 8 | 90 | 90 |
| -37 | -34 | 54 | 54 |
| -54 | -42 | 41 | 54 |
| -2 | 66 | 80 | 80 |
| -49 | -10 | 54 | 54 |
| -66 | -66 | 8 | 66 |
| -54 | -48 | 8 | 54 |
| -4 | 58 | 83 | 83 |
| -34 | 12 | 24 | 34 |
| -118 | -82 | 4 | 118 |
| -19 | 80 | 86 | 86 |
| -17 | 38 | 59 | 59 |
| 0 | 132 | 138 | 138 |
| -59 | 48 | 58 | 59 |
| -88 | -50 | 22 | 88 |
| -108 | -66 | 13 | 108 |
| -57 | -54 | 21 | 57 |
| -20 | 80 | 85 | 85 |
| -27 | -20 | 48 | 48 |
| -60 | 14 | 17 | 60 |
| -29 | -22 | 21 | 29 |
| -22 | 154 | 163 | 163 |
| -8 | 66 | 66 | 66 |
| -47 | 26 | 29 | 47 |
| -61 | -32 | 41 | 61 |
| -60 | 32 | 34 | 60 |
| -53 | 96 | 96 | 96 |
| -88 | -58 | 2 | 88 |
| -194 | -116 | 2 | 194 |
| -6 | 30 | 50 | 50 |
| -72 | -60 | 6 | 72 |
| -87 | -60 | 18 | 87 |
| -10 | 54 | 65 | 65 |
| -42 | 50 | 108 | 108 |
| -26 | -16 | 64 | 64 |
| -6 | 58 | 86 | 86 |
| -64 | -64 | 30 | 64 |
| -30 | 90 | 107 | 107 |
| -38 | -30 | 46 | 46 |
| -35 | 20 | 42 | 42 |
| -17 | 28 | 71 | 71 |
| -75 | -74 | 50 | 75 |
| -35 | 12 | 42 | 42 |
| -4 | 36 | 78 | 78 |
| -27 | 88 | 97 | 97 |
| -26 | 32 | 68 | 68 |
| -31 | 94 | 98 | 98 |
| -38 | 2 | 50 | 50 |
| -28 | -20 | 89 | 89 |
| -89 | -8 | 6 | 89 |
| -46 | -32 | 55 | 55 |
| -6 | 50 | 115 | 115 |
| -7 | 44 | 104 | 104 |
| -103 | -88 | 35 | 103 |
| -14 | 30 | 75 | 75 |
| -27 | 42 | 48 | 48 |
| -91 | -6 | 1 | 91 |
| -28 | 90 | 100 | 100 |
| -102 | -52 | 14 | 102 |
| -61 | -46 | 8 | 61 |
| -71 | 50 | 50 | 71 |
| -26 | 56 | 67 | 67 |
| -37 | -22 | 59 | 59 |
| -4 | 74 | 91 | 91 |
| -150 | -142 | 6 | 150 |
| -74 | -18 | 18 | 74 |
| -79 | -66 | 31 | 79 |
| -70 | -66 | 23 | 70 |
| -137 | -106 | 37 | 137 |
| -22 | 32 | 33 | 33 |
| -12 | 48 | 61 | 61 |
| -84 | -60 | 14 | 84 |
| -87 | -78 | 20 | 87 |
| -82 | -68 | 24 | 82 |
| -26 | -6 | 92 | 92 |
| -14 | 36 | 57 | 57 |
| -20 | 18 | 84 | 84 |
| -80 | -32 | 28 | 80 |
| -40 | 70 | 90 | 90 |
| -44 | -2 | 35 | 44 |
| -109 | -82 | 7 | 109 |
| -53 | -14 | 13 | 53 |
| -42 | 86 | 94 | 94 |
| -136 | -134 | 4 | 136 |
| -8 | 18 | 51 | 51 |
| -16 | 42 | 68 | 68 |
| -59 | -52 | 46 | 59 |
| -32 | 54 | 66 | 66 |
| -75 | -20 | 45 | 75 |
| -64 | -8 | 23 | 64 |
| -39 | -26 | 55 | 55 |
| -19 | 34 | 66 | 66 |
| -25 | 16 | 40 | 40 |
| -53 | -14 | 9 | 53 |
| -6 | 64 | 93 | 93 |
| -88 | -80 | 24 | 88 |
| -61 | -32 | 22 | 61 |
| -43 | -18 | 29 | 43 |
| -35 | 22 | 39 | 39 |
| -22 | 28 | 35 | 35 |
| -37 | -20 | 11 | 37 |
| -100 | -62 | 6 | 100 |
| -65 | -26 | 17 | 65 |
| -48 | -20 | 21 | 48 |
| -83 | -44 | 8 | 83 |
| -5 | 24 | 101 | 101 |
| -105 | -42 | 2 | 105 |
| -13 | -4 | 40 | 40 |
| -50 | -28 | 10 | 50 |
| -11 | 14 | 46 | 46 |
| -9 | 78 | 96 | 96 |
| -76 | -58 | 12 | 76 |
| -56 | 54 | 59 | 59 |
| -39 | 88 | 96 | 96 |
| -61 | -36 | 37 | 61 |
| -18 | 42 | 56 | 56 |
| -83 | -72 | 9 | 83 |
| -5 | 104 | 120 | 120 |
| -45 | 18 | 38 | 45 |
| -68 | 34 | 44 | 68 |
| -14 | 86 | 87 | 87 |
| -71 | -40 | -1 | 71 |
| -22 | 22 | 54 | 54 |
| -86 | -38 | 17 | 86 |
| -31 | 22 | 41 | 41 |
| -51 | 56 | 58 | 58 |
| -46 | -24 | 23 | 46 |
| -59 | -34 | 13 | 59 |
| -3 | 44 | 82 | 82 |
| -55 | -32 | 20 | 55 |
| -5 | 56 | 61 | 61 |
| -4 | 104 | 118 | 118 |
| -16 | 134 | 167 | 167 |
| -66 | 26 | 36 | 66 |
| -3 | 74 | 95 | 95 |
| -63 | -2 | 4 | 63 |
| -17 | 4 | 36 | 36 |
| -37 | -10 | 17 | 37 |
| -68 | -20 | 22 | 68 |
| -10 | 96 | 111 | 111 |
| -35 | -28 | 33 | 35 |
| -17 | 44 | 50 | 50 |
| -21 | 34 | 86 | 86 |
| -83 | -4 | 6 | 83 |
| -148 | -140 | 7 | 148 |
| -62 | 2 | 17 | 62 |
| -30 | 8 | 35 | 35 |
| -138 | -116 | 6 | 138 |
| -78 | -76 | 11 | 78 |
| -54 | 22 | 24 | 54 |
| -83 | -80 | 31 | 83 |
| -6 | 20 | 53 | 53 |
| -32 | 8 | 60 | 60 |
| -99 | -32 | 5 | 99 |
| -44 | -18 | 41 | 44 |
| -16 | 150 | 162 | 162 |
| -16 | 52 | 56 | 56 |
| -48 | -26 | 51 | 51 |
| -72 | -48 | 36 | 72 |
| -97 | -80 | 44 | 97 |
| -5 | 28 | 49 | 49 |
| -19 | 8 | 84 | 84 |
| -20 | 12 | 57 | 57 |
| -15 | 22 | 66 | 66 |
| -17 | 36 | 64 | 64 |
| -6 | 84 | 97 | 97 |
| -90 | -84 | 2 | 90 |
| -32 | -4 | 42 | 42 |
| -22 | 140 | 167 | 167 |
| -91 | -74 | 3 | 91 |
| -20 | 36 | 67 | 67 |
| -90 | -84 | 0 | 90 |
| -2 | 124 | 129 | 129 |
| -31 | 2 | 46 | 46 |
| -3 | 54 | 94 | 94 |
| -81 | -32 | 14 | 81 |
| -36 | -22 | 28 | 36 |
| -43 | -24 | 8 | 43 |
| -70 | 2 | 11 | 70 |
| -15 | 68 | 86 | 86 |
| -19 | 44 | 94 | 94 |
| -81 | -46 | 7 | 81 |
| -53 | -36 | 21 | 53 |
| -6 | 38 | 63 | 63 |
| -58 | 34 | 37 | 58 |
| -47 | 38 | 48 | 48 |
| -38 | 102 | 107 | 107 |
| -63 | 2 | 13 | 63 |
| -44 | 2 | 42 | 44 |
| -22 | 96 | 102 | 102 |
| -98 | -98 | 8 | 98 |
| -63 | -38 | 55 | 63 |
| -61 | -18 | 39 | 61 |
| -99 | -68 | 18 | 99 |
| -23 | 22 | 54 | 54 |
| -60 | -12 | 30 | 60 |
| -59 | -38 | 35 | 59 |
| -40 | 8 | 15 | 40 |
| -44 | 26 | 65 | 65 |
| -68 | -56 | 46 | 68 |
| -7 | 98 | 112 | 112 |
| -18 | 26 | 69 | 69 |
| -66 | -12 | 25 | 66 |
| -129 | -108 | 2 | 129 |
| -34 | -20 | 49 | 49 |
| -19 | 88 | 89 | 89 |
| -71 | -40 | 12 | 71 |
| -2 | 46 | 79 | 79 |
| -30 | -12 | 35 | 35 |
| -109 | -62 | 9 | 109 |
| -9 | 52 | 76 | 76 |
| -84 | -18 | 5 | 84 |
| -54 | -20 | 33 | 54 |
| -11 | 20 | 49 | 49 |
| -20 | 26 | 42 | 42 |
| -33 | 50 | 74 | 74 |
| -46 | -46 | 52 | 52 |
| -78 | 0 | 7 | 78 |
| -45 | -10 | 10 | 45 |
| -124 | -112 | 4 | 124 |
| -35 | -24 | 10 | 35 |
| -2 | 8 | 52 | 52 |
| -40 | 66 | 108 | 108 |
| -14 | 20 | 60 | 60 |
| -90 | -64 | 40 | 90 |
| -88 | -22 | 19 | 88 |
| -52 | 78 | 83 | 83 |
| -18 | 134 | 137 | 137 |
| -152 | -146 | 9 | 152 |
| -63 | -10 | 43 | 63 |
| -34 | 4 | 43 | 43 |
| -55 | 58 | 77 | 77 |
| -13 | 84 | 122 | 122 |
| -10 | 40 | 53 | 53 |
| -94 | -78 | 10 | 94 |
| -75 | -32 | 18 | 75 |
| -56 | 72 | 78 | 78 |
| -88 | -68 | 4 | 88 |
| -48 | -48 | 17 | 48 |
| -41 | 70 | 75 | 75 |
| -16 | 10 | 89 | 89 |
| -11 | 52 | 68 | 68 |
| -64 | 36 | 39 | 64 |
| -75 | -18 | 10 | 75 |
| -59 | -52 | 17 | 59 |
| -49 | -40 | 24 | 49 |
| -95 | -84 | 16 | 95 |
| -12 | 60 | 74 | 74 |
| -10 | 62 | 84 | 84 |
| -109 | -86 | 1 | 109 |
| -14 | 72 | 107 | 107 |
| -12 | 56 | 92 | 92 |
| -65 | -48 | 35 | 65 |
| -40 | 60 | 80 | 80 |
| -27 | 12 | 56 | 56 |
| -134 | -120 | 33 | 134 |
| -24 | -8 | 33 | 33 |
| -6 | 138 | 139 | 139 |
| -4 | 56 | 69 | 69 |
| -54 | -2 | 20 | 54 |
| -44 | -36 | 18 | 44 |
| -10 | 96 | 111 | 111 |
| -46 | 8 | 44 | 46 |
| -72 | -62 | 13 | 72 |
| -126 | -120 | 28 | 126 |
| -118 | -112 | 32 | 118 |
| -12 | 52 | 90 | 90 |
| -82 | -64 | 57 | 82 |
| -30 | 32 | 40 | 40 |
| -61 | 14 | 60 | 61 |
| -25 | -22 | 38 | 38 |
| -87 | -68 | -1 | 87 |
| -132 | -130 | 7 | 132 |
| -28 | 62 | 66 | 66 |
| -28 | -8 | 48 | 48 |
| -64 | -18 | 8 | 64 |
| -33 | -2 | 65 | 65 |
| -35 | 28 | 74 | 74 |
| -11 | 46 | 77 | 77 |
| -43 | -40 | 41 | 43 |
| -41 | 22 | 62 | 62 |
| -77 | -44 | 14 | 77 |
| -120 | -100 | 28 | 120 |
| -71 | -68 | 10 | 71 |
| -121 | -100 | 7 | 121 |
| -37 | 16 | 53 | 53 |
| -85 | -18 | 11 | 85 |
| -29 | 24 | 50 | 50 |
| -45 | -10 | 32 | 45 |
| -90 | -44 | 11 | 90 |
| -9 | 56 | 98 | 98 |
| -33 | 40 | 61 | 61 |
| -24 | 10 | 42 | 42 |
| -37 | -10 | 12 | 37 |
| -8 | 26 | 50 | 50 |
| -87 | -84 | 36 | 87 |
| -31 | 66 | 68 | 68 |
| -61 | 4 | 38 | 61 |
| -99 | 22 | 22 | 99 |
| -17 | 2 | 33 | 33 |
| -95 | -40 | 6 | 95 |
| -107 | -74 | 11 | 107 |
| -26 | -26 | 34 | 34 |
| -18 | 64 | 86 | 86 |
| -123 | -114 | 20 | 123 |
| -131 | -112 | 11 | 131 |
| -35 | -4 | 49 | 49 |
| -188 | -182 | 4 | 188 |
| -54 | -8 | 30 | 54 |
| -106 | -82 | 3 | 106 |
| -78 | -76 | 44 | 78 |
| -47 | 12 | 60 | 60 |
| -8 | 10 | 50 | 50 |
| -46 | 26 | 75 | 75 |
| -44 | 26 | 33 | 44 |
| -52 | 10 | 13 | 52 |
| -51 | -44 | 9 | 51 |
| -39 | -6 | 65 | 65 |
| -49 | 68 | 69 | 69 |
| -37 | 108 | 129 | 129 |
| -39 | 52 | 76 | 76 |
| -10 | 150 | 168 | 168 |
| 0 | 52 | 81 | 81 |
| -36 | 6 | 33 | 36 |
| -81 | 20 | 35 | 81 |
| -15 | 96 | 105 | 105 |
| -43 | 80 | 81 | 81 |
| -53 | 0 | 22 | 53 |
| -38 | 104 | 114 | 114 |
| -14 | 88 | 123 | 123 |
| -141 | -138 | 7 | 141 |
| -8 | 72 | 102 | 102 |
| -9 | 70 | 78 | 78 |
| -45 | -28 | 14 | 45 |
| -66 | -42 | 4 | 66 |
| -2 | 66 | 68 | 68 |
| -27 | 34 | 56 | 56 |
| -58 | 44 | 45 | 58 |
| -37 | 34 | 36 | 37 |
| -64 | -54 | 27 | 64 |
| -25 | 90 | 101 | 101 |
| -80 | -64 | -1 | 80 |
| -48 | -42 | 25 | 48 |
| -48 | 6 | 56 | 56 |
| -41 | 0 | 60 | 60 |
| -7 | 32 | 110 | 110 |
| -51 | -26 | 25 | 51 |
| -236 | -234 | 6 | 236 |
| -21 | 72 | 94 | 94 |
| -21 | 30 | 63 | 63 |
| -42 | -2 | 34 | 42 |
| -72 | -2 | 14 | 72 |
| -61 | 4 | 17 | 61 |
| -43 | 40 | 40 | 43 |
| -50 | -22 | 12 | 50 |
| -95 | -80 | 4 | 95 |
| -87 | -86 | 25 | 87 |
| -51 | -14 | 11 | 51 |
| -2 | 96 | 135 | 135 |
| -7 | 22 | 61 | 61 |
